smiles,docking_score
CC[C@H](NCc1cccc([N+](=O)[O-])c1)c1ccccc1,-53.23
Cc1ccc(NCC(=O)N2[C@@H](C)CCC[C@@H]2C)cc1,-36.9
Cc1ccc(NCC(=O)N2[C@H](C)CCC[C@H]2C)cc1,-30.46
CO[C@@H](C(=O)Nc1cc(NC(C)=O)ccc1C)c1ccccc1,-16.73
CO[C@H](C(=O)Nc1cc(NC(C)=O)ccc1C)c1ccccc1,-21.82
Cc1ccc([N+](=O)[O-])cc1NC(=O)C(=O)N1CC[C@@H](C)[C@@H](C)C1,-33.07
Cc1ccc([N+](=O)[O-])cc1NC(=O)C(=O)N1CC[C@H](C)[C@H](C)C1,-42.31
C#C[C@@H](OC(=O)c1ccccc1C(=O)O)c1ccccc1,7.77
C#C[C@H](OC(=O)c1ccccc1C(=O)O)c1ccccc1,-1.5
COC[C@@H]1CCCN(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)C1,-34.43
COC[C@H]1CCCN(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)C1,-26.73
O=S(=O)(N[C@@H](CCCO)c1ccccc1)c1ccc(F)c(F)c1,-21.77
O=S(=O)(N[C@H](CCCO)c1ccccc1)c1ccc(F)c(F)c1,-29.1
NC(=O)CC[C@@H]1CCCN(CCC(=O)N2CCOCC2)C1,-26.92
NC(=O)CC[C@H]1CCCN(CCC(=O)N2CCOCC2)C1,-36.64
C/C=C/c1ccc(OCC(=O)N2CCC[C@@H](CO)C2)c(OC)c1,-25.38
C/C=C/c1ccc(OCC(=O)N2CCC[C@H](CO)C2)c(OC)c1,-19.0
COc1cc(C)c(S(=O)(=O)NC[C@@H]2CCCN(C)C2)cc1C,-27.19
COc1cc(C)c(S(=O)(=O)NC[C@H]2CCCN(C)C2)cc1C,-32.47
CCC[C@@H](NC(=O)c1ncccc1C(F)(F)F)c1ccccc1,-23.5
CCC[C@H](NC(=O)c1ncccc1C(F)(F)F)c1ccccc1,-30.95
CCC[C@@H](Cc1ccccc1)Nc1ccc(C(=O)OC)nn1,-19.85
CCC[C@H](Cc1ccccc1)Nc1ccc(C(=O)OC)nn1,-32.84
CO[C@@H](CNc1nccn(CC(C)C)c1=O)c1cccc(Cl)c1,-25.72
CO[C@H](CNc1nccn(CC(C)C)c1=O)c1cccc(Cl)c1,-19.91
COC(=O)C[C@@H](NC(=O)c1ccccc1)c1ccc(OC)c(OC)c1,-26.6
COC(=O)C[C@H](NC(=O)c1ccccc1)c1ccc(OC)c(OC)c1,-12.54
COC(=O)C1CCN(C(=O)[C@@H](C)Oc2cccnc2)CC1,-18.45
COC(=O)C1CCN(C(=O)[C@H](C)Oc2cccnc2)CC1,-30.35
C=CCN(Cc1cccc(C#N)c1)C(=O)[C@@H]1CCCN(C(N)=O)C1,-17.57
C=CCN(Cc1cccc(C#N)c1)C(=O)[C@H]1CCCN(C(N)=O)C1,-29.42
C[C@@H]1CN(C(=O)C(=O)Nc2ccc(C#N)c(C(F)(F)F)c2)C[C@@H](C)O1,-36.85
C[C@H]1CN(C(=O)C(=O)Nc2ccc(C#N)c(C(F)(F)F)c2)C[C@H](C)O1,-46.55
COC(=O)CC[C@@H](NC(=O)c1ccnc(SC)c1)c1ccccc1,-23.0
COC(=O)CC[C@H](NC(=O)c1ccnc(SC)c1)c1ccccc1,-37.37
COc1cc(CN[C@@H](C)c2cnc(C)nc2C)ccc1OCCO,-14.3
COc1cc(CN[C@H](C)c2cnc(C)nc2C)ccc1OCCO,-26.26
C[C@@H](CC(=O)N1CCN(C(=O)CO)CC1)c1cccc(F)c1,-23.78
C[C@H](CC(=O)N1CCN(C(=O)CO)CC1)c1cccc(F)c1,-34.75
C[C@@H](C(=O)Nc1ncccc1OCCCC#N)N1CCSCC1,-23.03
C[C@H](C(=O)Nc1ncccc1OCCCC#N)N1CCSCC1,-13.39
CCOC[C@@H]1CCCN([C@@H](C)C(=O)Nc2ccc(Cl)cn2)C1,-37.75
CCOC[C@H]1CCCN([C@@H](C)C(=O)Nc2ccc(Cl)cn2)C1,-45.75
C[C@@](NC(=O)c1ccc(C(F)(F)F)nc1)(C(N)=O)c1cccc(Cl)c1,-35.55
C[C@](NC(=O)c1ccc(C(F)(F)F)nc1)(C(N)=O)c1cccc(Cl)c1,-43.12
CCOc1ccc([C@@H](C)NCc2ccc(OCCO)c(OC)c2)cc1,-19.73
CCOc1ccc([C@H](C)NCc2ccc(OCCO)c(OC)c2)cc1,-43.58
CCOC(=O)[C@@H](C(=O)Nc1cccc(C(F)(F)F)c1)C1CCCCC1,-34.01
CCOC(=O)[C@H](C(=O)Nc1cccc(C(F)(F)F)c1)C1CCCCC1,-42.38
CCCNC(=O)[C@@H]1CCCN([C@@H](C)C(=O)Nc2c(F)cccc2F)C1,-25.1
CCCNC(=O)[C@H]1CCCN([C@@H](C)C(=O)Nc2c(F)cccc2F)C1,-18.49
CCN1CCO[C@@H](C(=O)NCc2ccccc2OCCN(C)C)C1,-40.29
CCN1CCO[C@H](C(=O)NCc2ccccc2OCCN(C)C)C1,-34.03
C[C@@H](Oc1cccnc1)C(=O)N1CCC(CCCN(C)C)CC1,-23.97
C[C@H](Oc1cccnc1)C(=O)N1CCC(CCCN(C)C)CC1,-18.69
CC[C@@H]1C(=O)NCCN1C(=O)C(=O)Nc1ccc(F)c(F)c1F,-26.56
CC[C@H]1C(=O)NCCN1C(=O)C(=O)Nc1ccc(F)c(F)c1F,-40.95
COc1cc(C(=O)N[C@@H](CCO)C2CCCCC2)cc(Cl)c1O,13.93
COc1cc(C(=O)N[C@H](CCO)C2CCCCC2)cc(Cl)c1O,-18.57
COc1ccc(CN(C)C(=O)[C@@H]2CCCCN2C(=O)C(C)C)cc1,-28.57
COc1ccc(CN(C)C(=O)[C@H]2CCCCN2C(=O)C(C)C)cc1,18.95
CCN(C)[C@@H](C(=O)N(C)c1ccccc1)c1ccccc1,-31.51
CCN(C)[C@H](C(=O)N(C)c1ccccc1)c1ccccc1,-46.29
CCC[C@@H]1C(=O)NCCN1C(=O)/C=C/c1ccccc1OC(F)F,-31.99
CCC[C@H]1C(=O)NCCN1C(=O)/C=C/c1ccccc1OC(F)F,-37.69
CC[C@@H](O)CN1CCN(C(=O)COc2ccccc2O)CC1,-42.02
CC[C@H](O)CN1CCN(C(=O)COc2ccccc2O)CC1,-33.25
C[C@@H](NC(=O)c1ccccc1SCC(N)=O)c1ccc(F)c(F)c1,-31.52
C[C@H](NC(=O)c1ccccc1SCC(N)=O)c1ccc(F)c(F)c1,-21.51
COCC1CCN([C@@H](C)C(=O)Nc2ccccc2C(C)C)CC1,-14.74
COCC1CCN([C@H](C)C(=O)Nc2ccccc2C(C)C)CC1,-31.22
CC[C@@H]1CCCCN1C(=O)[C@@H](C)S(=O)(=O)c1cccc(F)c1,-26.68
CC[C@@H]1CCCCN1C(=O)[C@H](C)S(=O)(=O)c1cccc(F)c1,-12.7
O[C@@H]1CCCN(CC#Cc2ccc(OC(F)(F)F)cc2)C1,-51.52
O[C@H]1CCCN(CC#Cc2ccc(OC(F)(F)F)cc2)C1,-46.51
CC[C@@H](NC(=O)[C@H]1CCNC(=O)C1)c1ccncc1,-35.39
CC[C@H](NC(=O)[C@@H]1CCNC(=O)C1)c1ccncc1,-28.22
CC[C@@H]1CCCN([C@@H](C)C(=O)Nc2ccc(OC)cc2)C1,-51.19
CC[C@H]1CCCN([C@@H](C)C(=O)Nc2ccc(OC)cc2)C1,-62.78
CCN(C)[C@@H](C(=O)NN1CCCCC1=O)c1ccccc1,-43.69
CCN(C)[C@H](C(=O)NN1CCCCC1=O)c1ccccc1,-33.37
CC[C@@H](NC(=O)c1ccc(CSC)cc1)C1CCOCC1,-28.46
CC[C@H](NC(=O)c1ccc(CSC)cc1)C1CCOCC1,-18.87
COc1ccc(F)cc1[C@@H](C)NS(=O)(=O)c1cc(F)ccc1C,-7.23
COc1ccc(F)cc1[C@H](C)NS(=O)(=O)c1cc(F)ccc1C,-16.21
COc1ccc(CNC(=O)N2CCOC[C@@H]2CC(C)C)cc1,-32.1
COc1ccc(CNC(=O)N2CCOC[C@H]2CC(C)C)cc1,-25.37
C[C@@H](C(=O)Nc1ccc(F)c(C(=O)N(C)C)c1)N1CCSCC1,-15.83
C[C@H](C(=O)Nc1ccc(F)c(C(=O)N(C)C)c1)N1CCSCC1,-9.29
COCCCOC1CCN([C@@H](C)C(=O)Nc2cc(C)cc(C)c2)CC1,-18.77
COCCCOC1CCN([C@H](C)C(=O)Nc2cc(C)cc(C)c2)CC1,-50.73
COC(=O)[C@@H]1CCCCN1C(=O)COc1cccc(Cl)c1,-28.38
COC(=O)[C@H]1CCCCN1C(=O)COc1cccc(Cl)c1,-33.56
Cc1cc([N+](=O)[O-])ccc1S(=O)(=O)N[C@@H](C)C1CCOCC1,-29.93
Cc1cc([N+](=O)[O-])ccc1S(=O)(=O)N[C@H](C)C1CCOCC1,-24.2
COC(=O)C[C@@H](NC(=O)c1ccccn1)c1ccc(OC)c(OC)c1,-26.79
COC(=O)C[C@H](NC(=O)c1ccccn1)c1ccc(OC)c(OC)c1,-12.87
CC(=O)NC[C@@H]1CN([C@@H](C)C(=O)Nc2cc(F)ccc2C)CCO1,-31.32
CC(=O)NC[C@@H]1CN([C@H](C)C(=O)Nc2cc(F)ccc2C)CCO1,-38.35
Cc1ccccc1[C@@H](C)NS(=O)(=O)N1CCC[C@H](C)C1,-26.04
Cc1ccccc1[C@H](C)NS(=O)(=O)N1CCC[C@@H](C)C1,-33.25
CC(C)CNC(=O)N1CCC[C@@H](CC(=O)NC2(C)CCCCC2)C1,-22.68
CC(C)CNC(=O)N1CCC[C@H](CC(=O)NC2(C)CCCCC2)C1,-1.58
C[C@@H](C(=O)Nc1ccc(F)c(F)c1)N1CCC[C@H](N(C)C)C1,-37.49
C[C@H](C(=O)Nc1ccc(F)c(F)c1)N1CCC[C@H](N(C)C)C1,-31.14
Cc1ccc(NC(=O)CN2C[C@@H](C)O[C@@H](C(N)=O)C2)c(Cl)c1,-19.65
Cc1ccc(NC(=O)CN2C[C@@H](C)O[C@H](C(N)=O)C2)c(Cl)c1,-26.11
COc1cc([C@@H](C)NCc2cc(F)ccc2F)ccc1S(C)(=O)=O,-42.19
COc1cc([C@H](C)NCc2cc(F)ccc2F)ccc1S(C)(=O)=O,-30.61
C[C@@H](NC(=O)c1cccc(S(C)(=O)=O)c1)c1ccc(F)cc1F,-26.88
C[C@H](NC(=O)c1cccc(S(C)(=O)=O)c1)c1ccc(F)cc1F,-32.57
C[C@H](CC(=O)N1C[C@H](C(N)=O)CC[C@@H]1C)c1ccc(F)cc1F,-20.65
C[C@H](CC(=O)N1C[C@H](C(N)=O)CC[C@H]1C)c1ccc(F)cc1F,-29.28
CCO[C@@H]1CCCN(CC(=O)Nc2cccc(C(F)(F)F)c2)C1,-50.19
CCO[C@H]1CCCN(CC(=O)Nc2cccc(C(F)(F)F)c2)C1,-62.07
CCC[C@@H](C)NC(=O)[C@H]1CCCN(C(=O)NCc2ccccn2)C1,-23.68
CCC[C@H](C)NC(=O)[C@@H]1CCCN(C(=O)NCc2ccccn2)C1,-32.6
C[S@@](=O)c1ccc(CNS(=O)(=O)c2c(F)cccc2Cl)cc1,-23.81
C[S@](=O)c1ccc(CNS(=O)(=O)c2c(F)cccc2Cl)cc1,-18.81
CNC(=O)[C@@H]1CCCN(C(=O)C(=O)Nc2ccc(N(C)C)c(Cl)c2)C1,-20.42
CNC(=O)[C@H]1CCCN(C(=O)C(=O)Nc2ccc(N(C)C)c(Cl)c2)C1,-7.27
CCOc1ccc(C#N)cc1NC(=O)C(=O)N1CCC[C@@H](OCC)C1,-23.36
CCOc1ccc(C#N)cc1NC(=O)C(=O)N1CCC[C@H](OCC)C1,-35.98
CC(C)C[C@@H](CO)NCc1ccc(OCCN2CCOCC2)c(Cl)c1,-26.53
CC(C)C[C@H](CO)NCc1ccc(OCCN2CCOCC2)c(Cl)c1,-32.27
Cc1cc(F)ccc1C(=O)N[C@@H](CCO)c1ccccc1,-34.59
Cc1cc(F)ccc1C(=O)N[C@H](CCO)c1ccccc1,-24.2
CCC(=O)c1ccc(OCC(=O)N2C[C@@H](C)O[C@H](CC)C2)cc1,-36.74
CCC(=O)c1ccc(OCC(=O)N2C[C@H](C)O[C@@H](CC)C2)cc1,-29.85
CC(C)c1ccc(S(=O)(=O)N[C@@H](C)c2ccccn2)cc1,-22.54
CC(C)c1ccc(S(=O)(=O)N[C@H](C)c2ccccn2)cc1,-30.8
CN(C(=O)CN1CCO[C@@H](CN)C1)c1ccccc1,-37.89
CN(C(=O)CN1CCO[C@H](CN)C1)c1ccccc1,-28.97
CCOC(=O)[C@@H]1CCCN(C(=O)N[C@@H](CCCO)c2ccccc2)C1,-34.84
CCOC(=O)[C@H]1CCCN(C(=O)N[C@@H](CCCO)c2ccccc2)C1,-23.46
COc1ccc(CN(C)S(=O)(=O)N2C[C@@H](C)OC[C@H]2C)cc1,-20.11
COc1ccc(CN(C)S(=O)(=O)N2C[C@H](C)OC[C@H]2C)cc1,-36.18
CCN1CC[C@@H](N(C)C(=O)Nc2cccc(C)c2)[C@H](C)C1,-50.89
CCN1CC[C@H](N(C)C(=O)Nc2cccc(C)c2)[C@H](C)C1,-37.15
CO[C@@](C)(C(=O)N[C@@H]1CCC(=O)N(C)C1)c1ccccc1,-19.73
CO[C@@](C)(C(=O)N[C@H]1CCC(=O)N(C)C1)c1ccccc1,-25.95
Cc1cc(C(=O)NC[C@@H]2CCCN(C(C)C)C2)ccc1Cl,-53.99
Cc1cc(C(=O)NC[C@H]2CCCN(C(C)C)C2)ccc1Cl,-43.05
CC(C)N1CCC[C@@H](CNC(=O)c2cccc(Cl)c2F)C1,-38.3
CC(C)N1CCC[C@H](CNC(=O)c2cccc(Cl)c2F)C1,-44.13
CCC(=O)N1CCCC[C@@H]1C(=O)NCc1ccc(S(C)(=O)=O)cc1,-27.01
CCC(=O)N1CCCC[C@H]1C(=O)NCc1ccc(S(C)(=O)=O)cc1,-18.85
CC[C@@H](N[C@H](C)c1ccc(SC)c(F)c1)c1ccncc1,-38.94
CC[C@H](N[C@H](C)c1ccc(SC)c(F)c1)c1ccncc1,-16.79
CC(C)CC(=O)Nc1cccc(CNC(=O)[C@@H]2CCC(=O)NC2)c1,-25.13
CC(C)CC(=O)Nc1cccc(CNC(=O)[C@H]2CCC(=O)NC2)c1,-19.94
COC[C@@H](NC(=O)c1ccccc1)c1ccccc1,-28.66
COC[C@H](NC(=O)c1ccccc1)c1ccccc1,-34.76
CNC(=O)[C@@H]1CCCN(C(=O)NCC2CCC(C)(C)CC2)C1,-16.36
CNC(=O)[C@H]1CCCN(C(=O)NCC2CCC(C)(C)CC2)C1,1.62
CCC[C@@H]1CN(C(=O)NCc2ccccc2C)CCO1,-38.9
CCC[C@H]1CN(C(=O)NCc2ccccc2C)CCO1,-33.08
COc1ccc(F)cc1[C@@H](C)NS(=O)(=O)N1CCCCC1,-28.66
COc1ccc(F)cc1[C@H](C)NS(=O)(=O)N1CCCCC1,-22.17
C[C@@H](NS(=O)(=O)c1ccc(C#N)cc1C(F)(F)F)c1cccnc1,-23.47
C[C@H](NS(=O)(=O)c1ccc(C#N)cc1C(F)(F)F)c1cccnc1,-31.61
CO[C@@H](C)c1cccc(NC(=O)C(=O)N2CCC[C@@H](OC)C2)c1,-29.12
CO[C@H](C)c1cccc(NC(=O)C(=O)N2CCC[C@@H](OC)C2)c1,-41.84
Cc1ccc(C)c(NC(=O)C(=O)N2C[C@@H](CO)OC[C@H]2C)c1,-23.52
Cc1ccc(C)c(NC(=O)C(=O)N2C[C@H](CO)OC[C@@H]2C)c1,-36.4
NC(=O)[C@@H]1CN(C(=O)N[C@H](CC(F)(F)F)c2ccc(F)cc2)CCO1,-20.04
NC(=O)[C@H]1CN(C(=O)N[C@@H](CC(F)(F)F)c2ccc(F)cc2)CCO1,-25.48
CSc1ccc(C(=O)N[C@@H](CN(C)C)c2ccccc2)cc1,-34.66
CSc1ccc(C(=O)N[C@H](CN(C)C)c2ccccc2)cc1,-44.9
Cc1ccc(S(=O)(=O)N[C@H](C)[C@@H]2CCCNC2)cc1C,-21.62
Cc1ccc(S(=O)(=O)N[C@H](C)[C@H]2CCCNC2)cc1C,-3.42
CC(=O)NC[C@@H]1CN(C(=O)COc2cccc(Cl)c2C)CCO1,-35.1
CC(=O)NC[C@H]1CN(C(=O)COc2cccc(Cl)c2C)CCO1,-23.02
Cc1ccc(C(=O)N[C@@H](CC(=O)O)c2ccc(F)cc2)cc1,-11.04
Cc1ccc(C(=O)N[C@H](CC(=O)O)c2ccc(F)cc2)cc1,3.16
C[C@@H]1CCC[C@@H](NC(=O)CN2CCN(CCCC(C)(C)C#N)CC2)C1,-23.88
C[C@@H]1CCC[C@H](NC(=O)CN2CCN(CCCC(C)(C)C#N)CC2)C1,-14.98
CCC[C@@H]1[C@@H](C)CCCN1C(=O)NCc1cccc(N(C)C)n1,-19.58
CCC[C@H]1[C@@H](C)CCCN1C(=O)NCc1cccc(N(C)C)n1,-29.21
C[C@@H](CC(=O)N1CCN(CC(F)(F)F)CC1)c1ccccc1F,-30.23
C[C@H](CC(=O)N1CCN(CC(F)(F)F)CC1)c1ccccc1F,-36.61
C[C@@H]1CC(C)(C)NC(=S)N1CC(=O)Nc1ccc(F)c(F)c1,-21.56
C[C@H]1CC(C)(C)NC(=S)N1CC(=O)Nc1ccc(F)c(F)c1,-34.2
CC[C@@H]1CN(C(=O)COc2ccc(Cl)cc2C)CCN1C[C@@H](C)O,-50.55
CC[C@H]1CN(C(=O)COc2ccc(Cl)cc2C)CCN1C[C@@H](C)O,-39.49
CCc1ccc([C@@H](C)CC(=O)N2CCC(COC)CC2)cc1,-14.46
CCc1ccc([C@H](C)CC(=O)N2CCC(COC)CC2)cc1,-31.42
C[C@@H](c1cc(F)ccc1F)N(C)S(=O)(=O)c1ccc(F)cc1,-37.53
C[C@H](c1cc(F)ccc1F)N(C)S(=O)(=O)c1ccc(F)cc1,-27.7
CN1C[C@@H](NC(=O)NC2CCSCC2)CCC1=O,-30.51
CN1C[C@H](NC(=O)NC2CCSCC2)CCC1=O,-24.05
CNS(=O)(=O)c1ccc(CCC(=O)N2C[C@@H](C)C[C@H](C)C2)cc1,-4.13
CNS(=O)(=O)c1ccc(CCC(=O)N2C[C@H](C)C[C@@H](C)C2)cc1,-26.39
Cc1cccc(C)c1NC(=O)CN1CCCC[C@@H]1C,-53.46
Cc1cccc(C)c1NC(=O)CN1CCCC[C@H]1C,-41.66
Cc1ccc(C)c(C[S@@](=O)Cc2ccc(F)c(F)c2)c1,-19.25
Cc1ccc(C)c(C[S@](=O)Cc2ccc(F)c(F)c2)c1,-35.58
CCOC(=O)[C@@]1(CC)CCCN(C(=O)OCc2ccccc2)C1,-32.47
CCOC(=O)[C@]1(CC)CCCN(C(=O)OCc2ccccc2)C1,-39.49
CC[C@@H]1C(=O)NCCN1C(=O)C(=O)Nc1ccc(Cl)c(C#N)c1,-28.15
CC[C@H]1C(=O)NCCN1C(=O)C(=O)Nc1ccc(Cl)c(C#N)c1,-35.73
CC[C@@H](c1ccncc1)N(CC)C(=O)c1ccc(OC)cc1O,-27.57
CC[C@H](c1ccncc1)N(CC)C(=O)c1ccc(OC)cc1O,-21.92
COc1ccccc1[C@@H](C)NCc1cc([N+](=O)[O-])ccc1O,-33.89
COc1ccccc1[C@H](C)NCc1cc([N+](=O)[O-])ccc1O,-23.25
C[C@@H](NCc1cccc(OCCN(C)C)c1)c1ccccc1F,-35.27
C[C@H](NCc1cccc(OCCN(C)C)c1)c1ccccc1F,-41.02
COC(=O)[C@@H](NC(=O)c1cccnc1C)c1ccc(Cl)c(F)c1,-38.37
COC(=O)[C@H](NC(=O)c1cccnc1C)c1ccc(Cl)c(F)c1,-18.12
COC(=O)N1CCN([C@@H](C)C(=O)Nc2ccccc2C(C)=O)CC1,-22.42
COC(=O)N1CCN([C@H](C)C(=O)Nc2ccccc2C(C)=O)CC1,-16.43
CNC(=O)CC1CCN(C(=O)[C@@H](C)Oc2ccc(C#N)cc2)CC1,-20.99
CNC(=O)CC1CCN(C(=O)[C@H](C)Oc2ccc(C#N)cc2)CC1,-32.13
C[C@@H](c1cccc(O)c1)N(C)C(=O)c1ccccc1O,-24.69
C[C@H](c1cccc(O)c1)N(C)C(=O)c1ccccc1O,-33.1
C[C@@H](CO)NC(=O)Nc1cccc(C(=O)NCc2ccccc2)c1,-19.69
C[C@H](CO)NC(=O)Nc1cccc(C(=O)NCc2ccccc2)c1,-32.72
CS(=O)(=O)Cc1ccc(NC(=O)N[C@@H]2CCCOC2)cc1F,-15.67
CS(=O)(=O)Cc1ccc(NC(=O)N[C@H]2CCCOC2)cc1F,-22.6
CN(C)[C@@H](CNc1cn[nH]c(=O)c1Cl)c1ccccc1Cl,-39.87
CN(C)[C@H](CNc1cn[nH]c(=O)c1Cl)c1ccccc1Cl,-34.17
CC[C@@H]1C(=O)NCCN1C(=O)C(=O)Nc1cc(F)c(F)cc1Cl,-33.42
CC[C@H]1C(=O)NCCN1C(=O)C(=O)Nc1cc(F)c(F)cc1Cl,-41.55
COc1ccc(C(=O)N(C)[C@@H](C)c2cccc(O)c2)c(OC)c1,-25.02
COc1ccc(C(=O)N(C)[C@H](C)c2cccc(O)c2)c(OC)c1,-31.99
CCc1ccc([C@@H](C)C(=O)N(C)c2cccc(S(C)(=O)=O)c2)cc1,-15.26
CCc1ccc([C@H](C)C(=O)N(C)c2cccc(S(C)(=O)=O)c2)cc1,-22.02
CN1CCO[C@@H](C(=O)NC(C)(C)c2ccc(Br)cc2)C1,-24.21
CN1CCO[C@H](C(=O)NC(C)(C)c2ccc(Br)cc2)C1,-31.39
CCCOc1ccc(OCCN2CCO[C@@H](C)C2)cc1,-38.85
CCCOc1ccc(OCCN2CCO[C@H](C)C2)cc1,-29.86
CCN1CCCC[C@@H]1CN[C@@H](C)c1ccc(S(N)(=O)=O)cc1,-44.23
CCN1CCCC[C@H]1CN[C@@H](C)c1ccc(S(N)(=O)=O)cc1,-33.15
CC[C@@H]1CN(C(=O)COc2ccc(C)cc2C)CCN1C[C@@H](C)O,-48.34
CC[C@H]1CN(C(=O)COc2ccc(C)cc2C)CCN1C[C@@H](C)O,-36.43
CCOC(=O)c1ccnc(NC[C@@H](O)c2cccc(C)c2)c1[N+](=O)[O-],-31.29
CCOC(=O)c1ccnc(NC[C@H](O)c2cccc(C)c2)c1[N+](=O)[O-],-24.69
CC(C)[C@@H]1CCCC[C@@H]1NCC(=O)c1c(N)n(C)c(=O)n(C)c1=O,-55.05
CC(C)[C@@H]1CCCC[C@H]1NCC(=O)c1c(N)n(C)c(=O)n(C)c1=O,-39.24
COc1cc([C@@H](C)NCc2ccc(C)nc2)ccc1S(=O)(=O)C(F)F,-28.9
COc1cc([C@H](C)NCc2ccc(C)nc2)ccc1S(=O)(=O)C(F)F,-14.9
CC[C@@]1(C)CN([C@@H](C)C(=O)Nc2ccccc2SC)CCO1,-27.75
CC[C@]1(C)CN([C@@H](C)C(=O)Nc2ccccc2SC)CCO1,-21.86
Cc1ccc(C(=O)O[C@@H](CCN(C)C)c2ccccc2)cc1,-43.83
Cc1ccc(C(=O)O[C@H](CCN(C)C)c2ccccc2)cc1,-26.98
CN(C)c1cc(C(=O)N[C@@H](C#N)c2ccccc2F)ccn1,-39.47
CN(C)c1cc(C(=O)N[C@H](C#N)c2ccccc2F)ccn1,-32.88
COc1cc(CCC(=O)N2CCCC[C@@H]2C)cc(OC)c1OC,-23.36
COc1cc(CCC(=O)N2CCCC[C@H]2C)cc(OC)c1OC,-28.87
CC(C)[C@@H]1CN(C(=O)NCC2(N(C)C)CCOCC2)CCS1,-10.46
CC(C)[C@H]1CN(C(=O)NCC2(N(C)C)CCOCC2)CCS1,-15.77
COC(=O)[C@@H]1CCCCN1C/C(O)=N/c1ccccc1[N+](=O)[O-],-31.72
COC(=O)[C@H]1CCCCN1C/C(O)=N/c1ccccc1[N+](=O)[O-],-26.11
COC(=O)[C@@H](NC(=O)c1ccccc1F)C1CCCCC1,-16.48
COC(=O)[C@H](NC(=O)c1ccccc1F)C1CCCCC1,-31.41
Cc1ccc(F)cc1NC(=O)C(=O)N1CCC[C@@H](CCC(N)=O)C1,-30.29
Cc1ccc(F)cc1NC(=O)C(=O)N1CCC[C@H](CCC(N)=O)C1,-39.67
CCc1cccc(C)c1NC(=O)CN1C[C@@H](C(N)=O)CC[C@@H]1C,-29.82
CCc1cccc(C)c1NC(=O)CN1C[C@H](C(N)=O)CC[C@@H]1C,-23.71
CCCCNC(=O)[C@@H]1CCCN(C(=O)C(=O)Nc2cccnc2C)C1,-31.28
CCCCNC(=O)[C@H]1CCCN(C(=O)C(=O)Nc2cccnc2C)C1,-37.13
C[C@@H](O)CN1CCC(CN(C)C(=O)c2ccc(Cl)nc2)CC1,-43.69
C[C@H](O)CN1CCC(CN(C)C(=O)c2ccc(Cl)nc2)CC1,-34.4
C[C@@H](NC(=O)c1ccc(C(N)=O)cc1)c1c(F)cccc1Cl,-27.7
C[C@H](NC(=O)c1ccc(C(N)=O)cc1)c1c(F)cccc1Cl,-33.42
COC[C@H]1CN(C(=O)C[C@@H](C)c2cccc(OC)c2)CCO1,-32.49
COC[C@H]1CN(C(=O)C[C@H](C)c2cccc(OC)c2)CCO1,-23.21
CC[C@@]1(C)CCCN(C(=O)CCc2cc(OC)ccc2OC)C1,-11.69
CC[C@]1(C)CCCN(C(=O)CCc2cc(OC)ccc2OC)C1,-22.44
CO[C@@H](C)C(=O)Nc1cccc(NC(=O)Cc2ccc(C)c(O)c2)c1,-29.95
CO[C@H](C)C(=O)Nc1cccc(NC(=O)Cc2ccc(C)c(O)c2)c1,-24.89
CC(C)OCCN1CCN(C(=O)[C@@H](C)Sc2ccccn2)CC1,-18.62
CC(C)OCCN1CCN(C(=O)[C@H](C)Sc2ccccn2)CC1,-32.93
CC[C@@H](Oc1cccc(C)c1)C(=O)N1CCC[C@@H](NC(C)=O)C1,-30.61
CC[C@@H](Oc1cccc(C)c1)C(=O)N1CCC[C@H](NC(C)=O)C1,-21.69
C[C@@H]1CC(=O)CC[C@@H]1C(=O)N[C@H](C(N)=O)c1ccccc1,-16.01
C[C@H]1CC(=O)CC[C@H]1C(=O)N[C@H](C(N)=O)c1ccccc1,-28.97
CC(=O)Nc1cccc([C@@H](C)NS(=O)(=O)c2ccc(F)cc2Cl)c1,-35.22
CC(=O)Nc1cccc([C@H](C)NS(=O)(=O)c2ccc(F)cc2Cl)c1,-19.59
Cc1ccc(NC(=O)CN2C[C@@H](C)C[C@H](C)C2)c(F)c1,-42.01
Cc1ccc(NC(=O)CN2C[C@H](C)C[C@@H](C)C2)c(F)c1,-48.3
C[C@@H]1CN(C(=O)C(=O)Nc2ccc(C(F)(F)F)cc2Cl)CCO1,-33.02
C[C@H]1CN(C(=O)C(=O)Nc2ccc(C(F)(F)F)cc2Cl)CCO1,-39.98
N#C[C@@H](NC(=O)c1cccc(O)c1)C1CCCCC1,7.16
N#C[C@H](NC(=O)c1cccc(O)c1)C1CCCCC1,20.3
Cc1cc(C)c(NC(=O)[C@@H](C)N2C[C@H](C)C[C@H](C)C2)c(C)c1,-25.55
Cc1cc(C)c(NC(=O)[C@H](C)N2C[C@@H](C)C[C@H](C)C2)c(C)c1,-42.72
Cc1ccc(C(=O)N(C)C[C@@H]2CCCOC2)cc1[N+](=O)[O-],-31.26
Cc1ccc(C(=O)N(C)C[C@H]2CCCOC2)cc1[N+](=O)[O-],-23.43
CCOC(=O)[C@@H]1CCCN(C(=O)C(=O)Nc2cc(F)c(F)c(F)c2)C1,-30.01
